band,bit1,bit2,bit3,bit4,bit5,bit6,bit7,bit8,bit9,bit10,bit11,bit12,bit13,bit14,bit15,bit16,bit17,bit18,bit19,bit20,bit21,bit22,bit23,bit24,bit25,bit26,bit27,bit28,bit29,bit30,bit31,bit32
396,0.804481890031895,0.37921320021656035,0.5067443518824206,0.7709723016680283,0.7879871204159018,0.8507317560310977,0.47762051272466177,0.08538871746341525,0.7380949114128416,0.8145048926368005,0.8235821459628637,0.36075620934636554,0.4919092452478767,0.48069212087972646,0.6666173252229843,0.3138447160293615,0.6959504827746907,0.3672648289010614,0.48890153044375095,0.042495258777091816,0.19685764109766968,0.2081647606583935,0.7474776950623377,0.9908605955013061,0.230959286114909,0.1559218888561429,0.6960077465989476,0.13197673586402436,0.28116311286372964,0.9464724933528491,0.024958222049761614,0.7712049917090205
397,0.017829290179401824,0.2595697068180516,0.8144487646122268,0.36953070585551195,0.5367100583184355,0.44533144057467966,0.5162091246455476,0.49550370939648947,0.18336765380443554,0.15627428250923514,0.31939833414140806,0.1980494016076093,0.03694606739324979,0.5763198496532093,0.5063912473500325,0.26172170190638566,0.5128750819777249,0.023833529013064236,0.48063836447922137,0.5385642072002484,0.8596573446660644,0.8218199224233613,0.2503610096218327,0.03562604553634341,0.7298601069024532,0.07444320823403783,0.4545023022770758,0.9780656406163266,0.7591444783528191,0.4657370375679808,0.7499750322721003,0.28163091810757546
398,0.6036742892467563,0.04818547923466587,0.9443440845798867,0.15130116025887264,0.44155051475921747,0.9479639641811146,0.9653114747635422,0.36844464258753373,0.981232738123567,0.1833292065374984,0.5482480711181038,0.6885153316833943,0.08158596589465472,0.9659050664799598,0.5282959432194612,0.6460538848827627,0.34152540941749543,0.43888161137315385,0.061885412878968205,0.58027839828196,0.6609104111815832,0.5366914475892909,0.6499853529586975,0.96941368541063,0.2443781323743448,0.06167497037227321,0.9339395548219536,0.8154666555269281,0.21064956418671876,0.006175775629491342,0.2540502526135696,0.4082910902737136
399,0.24097041885421955,0.007206541405349598,0.4939165230163014,0.14254170494049156,0.8614115521190662,0.20863774016228442,0.8435095237504426,0.05563050961144189,0.4653019546412187,0.7581983424633066,0.9838126364887105,0.21323940791144336,0.5801024669667699,0.46328493766175205,0.9312424826844703,0.07294848144121324,0.7642146694430338,0.1317959367497914,0.8282014371369205,0.652071323216271,0.9704288841259175,0.062977218348646,0.47739947788753934,0.28844648016971086,0.5961881627166082,0.5004864081157854,0.15346751283210236,0.48881563294180075,0.525246888557201,0.1811900793810156,0.3831714762971534,0.7642270946348882
400,0.5480978450280364,0.11875249938613042,0.9943579529433512,0.08289657149744423,0.6994805442769656,0.33346083796657555,0.2602639452587878,0.7129716563532497,0.23171741042964034,0.6794258717187024,0.9935196188806475,0.9384740232912899,0.37246414013543216,0.1399173633327747,0.1862138017158107,0.7286148531274732,0.8608547274064883,0.2997666763560237,0.4500478441125435,0.6379214828678156,0.12632123842265908,0.3561648985907173,0.23103075975405796,0.5463313631593398,0.03197501334246744,0.6769846778194255,0.6590979016780695,0.6767648521240521,0.4970328958411262,0.31806801955186026,0.35509596829055134,0.8036705183477882
401,0.9255262327225967,0.47987036455266974,0.37335016039450253,0.28219743748610127,0.5397524654133972,0.7657664500125686,0.6999826312035634,0.02077284211177155,0.01105754899101341,0.5632042086971658,0.32161342212791844,0.8016797993320738,0.27781611717767274,0.584660774383718,0.25693509924853897,0.35787105852788326,0.6432651551844869,0.4015967053850138,0.3509471716711008,0.4260221329533609,0.5778482039236975,0.7993362168528356,0.2781475971527799,0.06675191180628337,0.20682151836206664,0.9848476934503312,0.11501694897042891,0.09243221955341396,0.15410994053891336,0.8116704476924643,0.20922566885025173,0.05987761951991333
402,0.9046182404557598,0.9786146097118111,0.15830273594765643,0.7592363843510754,0.30931406025255004,0.2624867578689376,0.3951953908304475,0.3715663784249289,0.08953614395941589,0.2653588135649977,0.5281165833075805,0.7085422819859732,0.5403196287355875,0.5824557511342657,0.9271034397725939,0.4044545492786289,0.10387821739186875,0.32285721454481786,0.1817473278354813,0.5297574880908922,0.12262307750790491,0.0015987101550714033,0.7813005913292529,0.7043253930902129,0.43371718415457705,0.19866174239273637,0.7083248717303987,0.5010044630210735,0.5466404589053485,0.8637428144714939,0.7586516914441109,0.1923269935865809
403,0.970883033863159,0.9897367218757519,0.28858329243084335,0.5540748044005779,0.24121643984259622,0.3566119773101992,0.3469502656154647,0.39938210162927934,0.2717024423657385,0.587403481603831,0.07782883277009511,0.9767431294183466,0.32091667682458536,0.06777645356497974,0.7844131495596447,0.12218641113903594,0.1492382932195001,0.1466086487056456,0.12606680245121737,0.552499402372121,0.4234639833966942,0.9705752541846172,0.2793847686877474,0.375488389932885,0.13528598160977434,0.588185471448013,0.42180454677131163,0.18785048163745977,0.9441141981842516,0.16310689307243154,0.43040818614522347,0.3144664353839358
404,0.10087127103481641,0.5460627352115698,0.1931102224247011,0.44756590256877016,0.32146057042776877,0.44781615664602914,0.5630975311040253,0.45222204085125983,0.456271302097501,0.3456243150055698,0.9266271729528945,0.09068403670457403,0.30697364124546445,0.5985997196271644,0.6320789421202425,0.30419797068921084,0.438303536434678,0.8280492271228876,0.8129766739797504,0.9985266688152711,0.1867531628139102,0.6430359217135148,0.5923877572766025,0.9958036199028207,0.5077410107318303,0.9017935849229508,0.20387731489640926,0.3687620956891371,0.9576010630528883,0.9420070548347409,0.517634080896072,0.5479972236750142
405,0.8409719839139208,0.3402002066756191,0.8449969880138749,0.9151141422038513,0.5324161631867056,0.8383238066817807,0.00995051774576916,0.0012732442520981824,0.02864455098312979,0.5197194419078449,0.3383612307284095,0.41444784137146895,0.8145736618013084,0.4322764594919636,0.17456549012696854,0.684661893527376,0.9212731143804326,0.554283278414798,0.9771743381473389,0.3624908579851488,0.6077656994667668,0.40415948796313916,0.2883635167280272,0.2092522231809657,0.33780406521638207,0.06489835601148286,0.11395919746860217,0.0033209017937556595,0.3757064752037552,0.3871295976750948,0.0028492994920713555,0.14329431694608086
406,0.8323803839658844,0.3440203976058942,0.9507026201705703,0.6633814197813054,0.5784403355767183,0.3044196541489532,0.718598241924826,0.8495737879688964,0.134584052521874,0.9377935146696801,0.33064144719444477,0.7766041859176681,0.6145460842798321,0.16817871040934118,0.5255829452012163,0.25425453889322547,0.7644030809360163,0.657308813628538,0.3860225564547972,0.25818856530318124,0.8935689875106262,0.8098389526705311,0.5779995589015698,0.21657976805481693,0.6710942412647413,0.8233286207518437,0.6367759814865268,0.6019162180475223,0.7370090253837207,0.7464152264744341,0.6632809954718152,0.6673579748506314
407,0.5685682788816834,0.02310658959749956,0.8203055986530311,0.43287192590381174,0.5330954712429307,0.9823431218926415,0.8090550450723267,0.06936267646222283,0.1697915437032752,0.7770883928860843,0.05717842900502301,0.6272419042052894,0.7548186298720038,0.0320840940083007,0.5576810702127274,0.28125196270616637,0.7560376949817258,0.19070458656363276,0.6098725660146689,0.16313548080087603,0.10781235933683675,0.22479204170851608,0.5865063972875579,0.09687800776618538,0.12379281132707609,0.5174719725539121,0.9839389048698537,0.9611481276355187,0.6492164294812447,0.808246413807679,0.0651234845269002,0.2608170306560027
408,0.9798601360701542,0.27987407980743306,0.8546906493847166,0.1423451553145365,0.8192882100355832,0.5632799352944416,0.15649744227083362,0.8763896307794178,0.1966391586413606,0.44053568147331257,0.7749177648397784,0.13746679435635434,0.5273211615695468,0.8396478238504936,0.6524653061366167,0.40614170747564715,0.5769646165052985,0.6362993804909385,0.47201820072012624,0.6584370477617282,0.6570216428354645,0.026513796275192125,0.6226485460387301,0.2179982486474491,0.5233413299224452,0.1429381795128446,0.2190855833003752,0.17597755602415455,0.9768653239562471,0.8274966811688724,0.5026838960981677,0.9313706142570822
409,0.030865025296317405,0.281854305347053,0.28677035321957667,0.26673805213415536,0.09891520946289967,0.9708570422711595,0.5047931123173994,0.19162295249919215,0.25668376919611036,0.9410875204540275,0.50788741023384,0.19594222210037338,0.658991749740603,0.3061659942448819,0.38682242999991767,0.2649240073803598,0.214016665921143,0.001640689824260133,0.684225794890853,0.6498593188555527,0.7539802968107623,0.10868295920757343,0.7608524299807844,0.910096649237039,0.35293264109607914,0.4317915799129629,0.9502742674829158,0.02788327394361345,0.7082765291402477,0.9207971791859438,0.6168150859946827,0.36151044173880587
410,0.5986557296821479,0.3680439975034091,0.21575805826351657,0.172630296289224,0.9765100022573069,0.7364912620557789,0.051054217617635955,0.0178242561179911,0.9491418674095259,0.35252978570787963,0.04336936783078571,0.9875289067753821,0.2011636922857738,0.8173254769811976,0.9729483927084824,0.4657019534887936,0.32744261547055653,0.7175594361400099,0.009147649429906313,0.708335711487055,0.5237609315927718,0.5013147639534407,0.012964767637713148,0.5441699373128251,0.4458771507708663,0.6848347293107324,0.8768949244899655,0.7212618428596043,0.6330115972101135,0.6367289066383408,0.008884433149130344,0.09107101243019378
411,0.9622239110900358,0.5119345542304294,0.3954603315569899,0.8874510547026655,0.4813182246876341,0.42727696491125733,0.6714838756883675,0.6880523162295336,0.44435053392215573,0.4557012111640868,0.4976560335274832,0.8904097817729174,0.8189831625447618,0.6751092674449998,0.24841077713937887,0.8476885090284507,0.18986855640103495,0.18766643769907243,0.25796524946767685,0.4900677880155836,0.6852878510186445,0.00331914082422069,0.389646239296186,0.20663400267479526,0.5120638593730563,0.1428498289139053,0.3473644430015933,0.4430322054102911,0.517226275714468,0.9781000266903098,0.7277118697294919,0.9411952402140554
412,0.41339932048976213,0.17592642510164747,0.4155264073914846,0.653782015225792,0.8464247479083002,0.9915211626020582,0.30692684809441884,0.2981959395180708,0.27460618699959616,0.4053530413419406,0.13326416273863462,0.8466868295043052,0.32156510974154295,0.27392505206588946,0.9360825097977915,0.8751918797124125,0.1384985629268709,0.07055364989941681,0.03374446739116521,0.8040455085363197,0.6263658663720973,0.24855561603301146,0.8631763399377562,0.08714539119714115,0.755118394106361,0.800142068310875,0.5930093562156332,0.46666992452545575,0.32214686800829717,0.037908856302100724,0.2552231090326096,0.40960752101560294
413,0.8676183764071298,0.2040283729048873,0.7440152112738663,0.09940562493673877,0.24876065108525036,0.25791602247404677,0.6494169831819828,0.27750425314037985,0.484959714012985,0.18588333768112864,0.018749155976970466,0.134049222567306,0.6422185472041809,0.2365024171124287,0.4425458937350881,0.1669816999880499,0.38374726983945395,0.563052778995884,0.33949385490365325,0.5768542275776474,0.7214217557110968,0.329057247801401,0.5152154681893917,0.8412034154244803,0.4930583507154247,0.40489429438643976,0.8257099164576656,0.7318911254222092,0.8205455737092501,0.05170303122836917,0.21508657050920266,0.08193593846097103
414,0.5557283043322246,0.721901186583129,0.6017864052606335,0.6608822635973107,0.27490866589113194,0.1389175839719009,0.9577667537463157,0.3209857481246592,0.49414475494222265,0.3908662408787412,0.49488837124565876,0.06573715922116818,0.9559719977074713,0.16560503264921422,0.8018360595800254,0.5976100904917845,0.9728268677002525,0.13292555086692992,0.09047907842014791,0.8891484136479062,0.9675322712660348,0.06642765012351182,0.5972583822379157,0.012054709088579196,0.6864335611610597,0.2921241398111234,0.4579008956316172,0.8439144464280652,0.5917170951050785,0.0178353173681024,0.8744714413258071,0.5443353287612049
415,0.11724225987925485,0.5148209040421821,0.7362566414465915,0.1942294896420126,0.7677116932989212,0.5264290166766538,0.5128867513804809,0.7676419434736206,0.12240108808788852,0.5901417657153771,0.6360257666291258,0.4092073922277465,0.8427628981546864,0.4908123756634323,0.49050350310823343,0.06730799482290595,0.4217267856811171,0.05846008974211103,0.25519549773422123,0.22527505159654693,0.028389803771555533,0.9307556878276804,0.5434689514035118,0.12075527610186809,0.44000051731731105,0.3732073592696329,0.15242014161560558,0.00021984815629649823,0.8764812133143888,0.9026162575024881,0.2315076465357322,0.9235025250248573
416,0.7009752684115186,0.44800456933873256,0.8261214934506824,0.24615866235938277,0.42905581385232183,0.6771443723891235,0.023433299236268024,0.39012601048449946,0.8771605025139019,0.04191382517876141,0.6036836291043368,0.5727041250178299,0.8488022466936472,0.20029391426229137,0.8505103112609852,0.8413422563872419,0.9672171267800616,0.25496259929422604,0.1796977642092854,0.8568651396031666,0.821120242399732,0.8619038911650065,0.5472636789418328,0.023412709992039038,0.17152807251781754,0.383938420351163,0.5136459764133322,0.8045488653355506,0.9196431423366179,0.02709519758551404,0.6135311224975732,0.0027547582513650637
417,0.7289233638527918,0.8360842485480676,0.8525748696251462,0.642947793082785,0.5231818286813069,0.11285910667528076,0.6480134494218198,0.5745666895073138,0.029100662882122874,0.8530325974932608,0.2804659454287868,0.4269493491854933,0.8555672513187057,0.8269601939191801,0.45729694595896986,0.05567787186478035,0.47372387131378524,0.7287038627974841,0.5162879836060089,0.0589801463060281,0.4861089734864962,0.37109363405583895,0.1254084264311346,0.04326630850497626,0.27950540269524826,0.41609597336931525,0.2667916242288154,0.8714808928504105,0.7912059223913513,0.4184588065228205,0.8947365282292942,0.6305203585021789
418,0.3889648438097765,0.7482962876352072,0.2819087984869155,0.03556726606030014,0.9852113130302957,0.17022950114880975,0.16463207308388583,0.25727847867706877,0.14094124632940475,0.774160497815004,0.3828966940178826,0.893834747995747,0.09094056155358021,0.5509002356638972,0.3932977471789302,0.6647895608094563,0.5594438599175504,0.5504709958549423,0.32439189049775685,0.2295633117396889,0.9923494394522255,0.7302842634637546,0.5030380453023292,0.36207938484416036,0.06733038680365266,0.7316997035323553,0.9785643972773074,0.34275464369144615,0.7012915680779954,0.7357083611114175,0.5275663627714635,0.5599339117696855
419,0.5354746773505722,0.3740753284894466,0.6789778828658181,0.03978133617154067,0.3066950496462102,0.8300649100883363,0.7166397222467382,0.7673749226649879,0.11420117543095387,0.020800976538073113,0.5721608767304657,0.8036971606532671,0.5498362174897002,0.4630951064758715,0.005852617737087784,0.5898359185152362,0.4976776361803379,0.2347444923379306,0.7308107609172646,0.39217270954939065,0.24459414678512115,0.7039815758104537,0.23634391907422536,0.4513296527856486,0.8776681964963383,0.3939732468037076,0.07251018745209148,0.5207146252441563,0.6420353653602808,0.06277801754425061,0.02553650882355729,0.8082688118905166
420,0.44628971263026496,0.9158319556995344,0.4007550250359255,0.00024681566537088084,0.20730737776086217,0.6222376584016751,0.11167718933813786,0.45489827032332775,0.12321366543078294,0.7969873989745312,0.16576174303606717,0.42858418454436353,0.1417081588692637,0.6944959462682305,0.6803197068987847,0.18938831697466918,0.5361208273796436,0.1491249414415553,0.4556662593040812,0.5441200351604198,0.6219621496381327,0.9277680361386521,0.32280755890670243,0.2157751420287155,0.2601862672475067,0.712625945460964,0.7000912250842147,0.5685849948559858,0.7602664262182623,0.7609594397396533,0.6570685340264603,0.14247741790757862
